drugId,drugName,drugType,targetId,targetLocation,targetLocationName,targetLocationCluster
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000051382,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000105851,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000105851,SL-0039,Cell membrane,Surface
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000171608,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000141506,SL-0191,Nucleus,Nucleus
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000141506,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2017974,BUPARLISIB,Small molecule,ENSG00000141506,SL-0039,Cell membrane,Surface
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,ENSG00000126934,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,ENSG00000126934,SL-0162,Membrane,Cytoplasm
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,ENSG00000169032,SL-0191,Nucleus,Nucleus
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,ENSG00000169032,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,ENSG00000169032,SL-0162,Membrane,Cytoplasm
CHEMBL2108292,EPTACOG ALFA PEGOL (ACTIVATED),Protein,ENSG00000057593,SL-0243,Secreted,Secreted
CHEMBL2109467,ORDESEKIMAB,Antibody,ENSG00000164136,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109467,ORDESEKIMAB,Antibody,ENSG00000164136,SL-0191,Nucleus,Nucleus
CHEMBL2109467,ORDESEKIMAB,Antibody,ENSG00000164136,SL-0243,Secreted,Secreted
CHEMBL289480,RILMENIDINE,Small molecule,ENSG00000010322,SL-0232,Recycling endosome,Cytoplasm
CHEMBL289480,RILMENIDINE,Small molecule,ENSG00000010322,SL-0094,Early endosome,Cytoplasm
CHEMBL289480,RILMENIDINE,Small molecule,ENSG00000010322,SL-0086,Cytoplasm,Cytoplasm
CHEMBL289480,RILMENIDINE,Small molecule,ENSG00000010322,SL-0039,Cell membrane,Surface
CHEMBL398338,ABT-102,Small molecule,ENSG00000196689,SL-0280,Cell projection,Cytoplasm
CHEMBL398338,ABT-102,Small molecule,ENSG00000196689,SL-0039,Cell membrane,Surface
CHEMBL398338,ABT-102,Small molecule,ENSG00000196689,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000065989,SL-0280,Cell projection,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000065989,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000065989,SL-0162,Membrane,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000113448,SL-0015,Apical cell membrane,Surface
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000113448,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000113448,SL-0162,Membrane,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000184588,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000184588,SL-0039,Cell membrane,Surface
CHEMBL4297460,DOVRAMILAST,Small molecule,ENSG00000105650,SL-0280,Cell projection,Cytoplasm
CHEMBL4297537,INOTERSEN SODIUM,Oligonucleotide,ENSG00000118271,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297537,INOTERSEN SODIUM,Oligonucleotide,ENSG00000118271,SL-0243,Secreted,Secreted
CHEMBL4297862,BOTULINUM TOXIN TYPE A,Unknown,ENSG00000132639,SL-0258,Synapse,Cytoplasm
CHEMBL4297862,BOTULINUM TOXIN TYPE A,Unknown,ENSG00000132639,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297862,BOTULINUM TOXIN TYPE A,Unknown,ENSG00000132639,SL-0457,Photoreceptor inner segment,Cytoplasm
CHEMBL4297862,BOTULINUM TOXIN TYPE A,Unknown,ENSG00000132639,SL-0039,Cell membrane,Surface
CHEMBL4298191,SASANLIMAB,Antibody,ENSG00000188389,SL-0039,Cell membrane,Surface
CHEMBL1200430,ESTRADIOL ACETATE,Small molecule,ENSG00000091831,SL-0191,Nucleus,Nucleus
CHEMBL1200430,ESTRADIOL ACETATE,Small molecule,ENSG00000091831,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1200430,ESTRADIOL ACETATE,Small molecule,ENSG00000091831,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1200430,ESTRADIOL ACETATE,Small molecule,ENSG00000091831,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000169427,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000082482,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000082482,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000186795,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000022355,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000022355,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145864,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145864,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145864,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000113327,SL-0280,Cell projection,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000113327,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000113327,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000113327,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000166206,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000166206,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000166206,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109158,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109158,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000182256,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000182256,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000268089,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000268089,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000011677,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000011677,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000094755,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000094755,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000187730,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000187730,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000163285,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000163285,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000163288,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000163288,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000102287,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000102287,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000151834,SL-0280,Cell projection,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000151834,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000151834,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000186297,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000186297,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145863,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145863,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000100433,SL-0162,Membrane,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145888,SL-0280,Cell projection,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145888,SL-0197,Perikaryon,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145888,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000145888,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109738,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109738,SL-0280,Cell projection,Cytoplasm
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109738,SL-0039,Cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000109738,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200733,DESFLURANE,Small molecule,ENSG00000171303,SL-0039,Cell membrane,Surface
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0280,Cell projection,Cytoplasm
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0039,Cell membrane,Surface
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0101,Endosome,Cytoplasm
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0197,Perikaryon,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000097007,SL-0191,Nucleus,Nucleus
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000097007,SL-0182,Nucleus membrane,Nucleus
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000097007,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000097007,SL-0173,Mitochondrion,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000186716,SL-0297,Postsynaptic density,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000186716,SL-0280,Cell projection,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000113721,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000113721,SL-0156,Lysosome lumen,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000113721,SL-0039,Cell membrane,Surface
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000157404,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1642,IMATINIB MESYLATE,Small molecule,ENSG00000157404,SL-0039,Cell membrane,Surface
CHEMBL1743001,CIXUTUMUMAB,Antibody,ENSG00000140443,SL-0039,Cell membrane,Surface
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0280,Cell projection,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0039,Cell membrane,Surface
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0162,Membrane,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0094,Early endosome,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0243,Secreted,Secreted
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0310,Cell surface,Surface
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0191,Nucleus,Nucleus
CHEMBL1743072,SOLANEZUMAB,Antibody,ENSG00000142192,SL-0197,Perikaryon,Cytoplasm
CHEMBL1743077,TENATUMOMAB,Antibody,ENSG00000041982,SL-0243,Secreted,Secreted
CHEMBL1950651,EVODENOSON,Small molecule,ENSG00000128271,SL-0039,Cell membrane,Surface
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000188229,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000101162,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000198033,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000127824,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000258947,SL-0280,Cell projection,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000258947,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000167552,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000104833,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000261456,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000196230,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000123416,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000167553,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000152086,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000137267,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000137285,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103826,DAVUNETIDE,Protein,ENSG00000176014,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000022355,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000022355,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000145864,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000145864,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000145864,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000113327,SL-0280,Cell projection,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000113327,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000113327,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000113327,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000166206,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000166206,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000166206,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000109158,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000109158,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000182256,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000182256,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000268089,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000268089,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000011677,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000011677,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000094755,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000094755,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000187730,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000187730,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000163285,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000163285,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000163288,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000163288,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000102287,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000102287,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000151834,SL-0280,Cell projection,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000151834,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000151834,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000186297,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000186297,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000145863,SL-0039,Cell membrane,Surface
CHEMBL2105527,TETRAZEPAM,Small molecule,ENSG00000145863,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2109337,MDX-1342,Antibody,ENSG00000177455,SL-0370,Membrane raft,Cytoplasm
CHEMBL2109337,MDX-1342,Antibody,ENSG00000177455,SL-0039,Cell membrane,Surface
CHEMBL3137332,FEVIPIPRANT,Small molecule,ENSG00000183134,SL-0039,Cell membrane,Surface
CHEMBL3545175,PF-03882845,Small molecule,ENSG00000151623,SL-0191,Nucleus,Nucleus
CHEMBL3545175,PF-03882845,Small molecule,ENSG00000151623,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL3545175,PF-03882845,Small molecule,ENSG00000151623,SL-0086,Cytoplasm,Cytoplasm
CHEMBL388590,BENZBROMARONE,Small molecule,ENSG00000197891,SL-0015,Apical cell membrane,Surface
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0280,Cell projection,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0039,Cell membrane,Surface
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0158,Lysosome,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0094,Early endosome,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0152,Late endosome,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0370,Membrane raft,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0101,Endosome,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0310,Cell surface,Surface
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0232,Recycling endosome,Cytoplasm
CHEMBL4204869,ELENBECESTAT,Small molecule,ENSG00000186318,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL4297788,MOSUNETUZUMAB,Antibody,ENSG00000198851,SL-0039,Cell membrane,Surface
CHEMBL4297788,MOSUNETUZUMAB,Antibody,ENSG00000160654,SL-0039,Cell membrane,Surface
CHEMBL4297788,MOSUNETUZUMAB,Antibody,ENSG00000167286,SL-0039,Cell membrane,Surface
CHEMBL4297788,MOSUNETUZUMAB,Antibody,ENSG00000156738,SL-0039,Cell membrane,Surface
CHEMBL4298005,MITIGLINIDE CALCIUM DIHYDRATE,Unknown,ENSG00000187486,SL-0162,Membrane,Cytoplasm
CHEMBL4298005,MITIGLINIDE CALCIUM DIHYDRATE,Unknown,ENSG00000006071,SL-0039,Cell membrane,Surface
CHEMBL4563522,FE 203799,Protein,ENSG00000065325,SL-0039,Cell membrane,Surface
CHEMBL567303,PALOSURAN,Small molecule,ENSG00000181408,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000022355,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000022355,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000145864,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000145864,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000145864,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000113327,SL-0280,Cell projection,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000113327,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000113327,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000113327,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000166206,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000166206,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000166206,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000109158,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000109158,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000182256,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000182256,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000268089,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000268089,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000011677,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000011677,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000094755,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000094755,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000187730,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000187730,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000163285,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000163285,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000163288,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000163288,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000102287,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000102287,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000151834,SL-0280,Cell projection,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000151834,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000151834,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000186297,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000186297,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000145863,SL-0039,Cell membrane,Surface
CHEMBL591,ETHCHLORVYNOL,Small molecule,ENSG00000145863,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,Small molecule,ENSG00000120907,SL-0162,Membrane,Cytoplasm
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,Small molecule,ENSG00000120907,SL-0039,Cell membrane,Surface
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,Small molecule,ENSG00000120907,SL-0182,Nucleus membrane,Nucleus
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,Small molecule,ENSG00000103546,SL-0039,Cell membrane,Surface
CHEMBL1229517,VEMURAFENIB,Small molecule,ENSG00000157764,SL-0191,Nucleus,Nucleus
CHEMBL1229517,VEMURAFENIB,Small molecule,ENSG00000157764,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1229517,VEMURAFENIB,Small molecule,ENSG00000157764,SL-0039,Cell membrane,Surface
