targetId,targetLocation,targetLocationName,targetLocationCluster
ENSG00000151208,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000153498,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000153498,SL-0243,Secreted,Secreted
ENSG00000154227,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000156968,SL-0203,Peroxisome membrane,Cytoplasm
ENSG00000157992,SL-0162,Membrane,Cytoplasm
ENSG00000159403,SL-0243,Secreted,Secreted
ENSG00000160396,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163374,SL-0191,Nucleus,Nucleus
ENSG00000163374,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164659,SL-0039,Cell membrane,Surface
ENSG00000168014,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170367,SL-0243,Secreted,Secreted
ENSG00000171094,SL-0039,Cell membrane,Surface
ENSG00000172818,SL-0191,Nucleus,Nucleus
ENSG00000173992,SL-0086,Cytoplasm,Cytoplasm
ENSG00000176720,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000176720,SL-0183,Nucleus outer membrane,Nucleus
ENSG00000176720,SL-0162,Membrane,Cytoplasm
ENSG00000176720,SL-0173,Mitochondrion,Cytoplasm
ENSG00000176720,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000176720,SL-0086,Cytoplasm,Cytoplasm
ENSG00000176720,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000176720,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000176720,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000176720,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000176720,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000176720,SL-0191,Nucleus,Nucleus
ENSG00000176720,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000178562,SL-0310,Cell surface,Surface
ENSG00000178562,SL-0162,Membrane,Cytoplasm
ENSG00000180720,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000180720,SL-0039,Cell membrane,Surface
ENSG00000181214,SL-0039,Cell membrane,Surface
ENSG00000181652,SL-0221,Preautophagosomal structure membrane,Unknown
ENSG00000182077,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000182077,SL-0280,Cell projection,Cytoplasm
ENSG00000184292,SL-0162,Membrane,Cytoplasm
ENSG00000184697,SL-0038,Cell junction,Cytoplasm
ENSG00000184697,SL-0039,Cell membrane,Surface
ENSG00000196126,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000196126,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000196126,SL-0039,Cell membrane,Surface
ENSG00000196126,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000196482,SL-0191,Nucleus,Nucleus
ENSG00000198346,SL-0191,Nucleus,Nucleus
ENSG00000204256,SL-0191,Nucleus,Nucleus
ENSG00000205542,SL-0086,Cytoplasm,Cytoplasm
ENSG00000205883,SL-0243,Secreted,Secreted
ENSG00000213903,SL-0039,Cell membrane,Surface
ENSG00000214042,SL-0243,Secreted,Secreted
ENSG00000215187,SL-0086,Cytoplasm,Cytoplasm
ENSG00000215397,SL-0191,Nucleus,Nucleus
ENSG00000242221,SL-0243,Secreted,Secreted
ENSG00000253313,SL-0232,Recycling endosome,Cytoplasm
ENSG00000253313,SL-0094,Early endosome,Cytoplasm
ENSG00000253313,SL-0039,Cell membrane,Surface
ENSG00000253313,SL-0162,Membrane,Cytoplasm
ENSG00000268758,SL-0243,Secreted,Secreted
ENSG00000268758,SL-0039,Cell membrane,Surface
ENSG00000023572,SL-0173,Mitochondrion,Cytoplasm
ENSG00000023572,SL-0191,Nucleus,Nucleus
ENSG00000032444,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000047056,SL-0191,Nucleus,Nucleus
ENSG00000047056,SL-0086,Cytoplasm,Cytoplasm
ENSG00000047578,SL-0086,Cytoplasm,Cytoplasm
ENSG00000065054,SL-0147,Endomembrane system,Cytoplasm
ENSG00000065054,SL-0191,Nucleus,Nucleus
ENSG00000066777,SL-0191,Nucleus,Nucleus
ENSG00000066777,SL-0181,Nucleus matrix,Nucleus
ENSG00000066777,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000066777,SL-0086,Cytoplasm,Cytoplasm
ENSG00000070476,SL-0191,Nucleus,Nucleus
ENSG00000072042,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000074800,SL-0191,Nucleus,Nucleus
ENSG00000074800,SL-0086,Cytoplasm,Cytoplasm
ENSG00000074800,SL-0039,Cell membrane,Surface
ENSG00000075461,SL-0039,Cell membrane,Surface
ENSG00000077274,SL-0086,Cytoplasm,Cytoplasm
ENSG00000077943,SL-0039,Cell membrane,Surface
ENSG00000077943,SL-0162,Membrane,Cytoplasm
ENSG00000078902,SL-0094,Early endosome,Cytoplasm
ENSG00000078902,SL-0086,Cytoplasm,Cytoplasm
ENSG00000078902,SL-0101,Endosome,Cytoplasm
ENSG00000092850,SL-0086,Cytoplasm,Cytoplasm
ENSG00000099381,SL-0468,Chromosome,Nucleus
ENSG00000099381,SL-0186,Nucleus speckle,Nucleus
ENSG00000102225,SL-0258,Synapse,Cytoplasm
ENSG00000102225,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000102225,SL-0086,Cytoplasm,Cytoplasm
ENSG00000102225,SL-0039,Cell membrane,Surface
ENSG00000102710,SL-0191,Nucleus,Nucleus
ENSG00000106537,SL-0162,Membrane,Cytoplasm
ENSG00000106803,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000107372,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108700,SL-0243,Secreted,Secreted
ENSG00000110848,SL-0162,Membrane,Cytoplasm
ENSG00000110944,SL-0243,Secreted,Secreted
ENSG00000112365,SL-0191,Nucleus,Nucleus
ENSG00000114850,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000115109,SL-0038,Cell junction,Cytoplasm
ENSG00000115109,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115109,SL-0457,Photoreceptor inner segment,Cytoplasm
ENSG00000115109,SL-0039,Cell membrane,Surface
ENSG00000115649,SL-0162,Membrane,Cytoplasm
ENSG00000115866,SL-0086,Cytoplasm,Cytoplasm
ENSG00000116701,SL-0086,Cytoplasm,Cytoplasm
ENSG00000116954,SL-0191,Nucleus,Nucleus
ENSG00000116954,SL-0086,Cytoplasm,Cytoplasm
ENSG00000116954,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000121621,SL-0191,Nucleus,Nucleus
ENSG00000121621,SL-0280,Cell projection,Cytoplasm
ENSG00000121621,SL-0086,Cytoplasm,Cytoplasm
ENSG00000124172,SL-0173,Mitochondrion,Cytoplasm
ENSG00000124172,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000124479,SL-0243,Secreted,Secreted
ENSG00000125520,SL-0191,Nucleus,Nucleus
ENSG00000125520,SL-0086,Cytoplasm,Cytoplasm
ENSG00000126759,SL-0243,Secreted,Secreted
ENSG00000128815,SL-0094,Early endosome,Cytoplasm
ENSG00000128815,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000129295,SL-0280,Cell projection,Cytoplasm
ENSG00000129295,SL-0086,Cytoplasm,Cytoplasm
ENSG00000129295,SL-0542,Dynein axonemal particle,Cytoplasm
ENSG00000129535,SL-0191,Nucleus,Nucleus
ENSG00000129535,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130724,SL-0178,Nucleus envelope,Nucleus
ENSG00000130724,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000133597,SL-0173,Mitochondrion,Cytoplasm
ENSG00000133597,SL-0162,Membrane,Cytoplasm
ENSG00000135973,SL-0039,Cell membrane,Surface
ENSG00000137040,SL-0086,Cytoplasm,Cytoplasm
ENSG00000137267,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138311,SL-0086,Cytoplasm,Cytoplasm
ENSG00000140105,SL-0086,Cytoplasm,Cytoplasm
ENSG00000141485,SL-0039,Cell membrane,Surface
ENSG00000142661,SL-0086,Cytoplasm,Cytoplasm
ENSG00000142798,SL-0243,Secreted,Secreted
ENSG00000143379,SL-0191,Nucleus,Nucleus
ENSG00000143379,SL-0468,Chromosome,Nucleus
ENSG00000143379,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144730,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144730,SL-0039,Cell membrane,Surface
ENSG00000144730,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000146006,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000146006,SL-0039,Cell membrane,Surface
ENSG00000147573,SL-0086,Cytoplasm,Cytoplasm
ENSG00000148444,SL-0191,Nucleus,Nucleus
ENSG00000148444,SL-0086,Cytoplasm,Cytoplasm
ENSG00000150361,SL-0086,Cytoplasm,Cytoplasm
ENSG00000154080,SL-0243,Secreted,Secreted
ENSG00000154080,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000156804,SL-0191,Nucleus,Nucleus
ENSG00000156804,SL-0086,Cytoplasm,Cytoplasm
ENSG00000158321,SL-0191,Nucleus,Nucleus
ENSG00000158321,SL-0280,Cell projection,Cytoplasm
ENSG00000158321,SL-0086,Cytoplasm,Cytoplasm
ENSG00000161513,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000162148,SL-0280,Cell projection,Cytoplasm
ENSG00000162148,SL-0086,Cytoplasm,Cytoplasm
ENSG00000162496,SL-0162,Membrane,Cytoplasm
ENSG00000164129,SL-0039,Cell membrane,Surface
ENSG00000164393,SL-0162,Membrane,Cytoplasm
ENSG00000165609,SL-0191,Nucleus,Nucleus
ENSG00000165953,SL-0243,Secreted,Secreted
ENSG00000166863,SL-0243,Secreted,Secreted
ENSG00000168495,SL-0191,Nucleus,Nucleus
ENSG00000168724,SL-0191,Nucleus,Nucleus
ENSG00000168724,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170365,SL-0191,Nucleus,Nucleus
ENSG00000170365,SL-0086,Cytoplasm,Cytoplasm
ENSG00000174669,SL-0015,Apical cell membrane,Surface
ENSG00000175592,SL-0191,Nucleus,Nucleus
ENSG00000176428,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000177885,SL-0191,Nucleus,Nucleus
ENSG00000177885,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000177885,SL-0086,Cytoplasm,Cytoplasm
ENSG00000178055,SL-0086,Cytoplasm,Cytoplasm
ENSG00000178055,SL-0039,Cell membrane,Surface
ENSG00000178567,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000182318,SL-0191,Nucleus,Nucleus
ENSG00000182707,SL-0162,Membrane,Cytoplasm
ENSG00000183185,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000183979,SL-0243,Secreted,Secreted
ENSG00000184702,SL-0086,Cytoplasm,Cytoplasm
ENSG00000185269,SL-0243,Secreted,Secreted
ENSG00000196205,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196233,SL-0191,Nucleus,Nucleus
ENSG00000196337,SL-0243,Secreted,Secreted
ENSG00000196914,SL-0086,Cytoplasm,Cytoplasm
ENSG00000198794,SL-0039,Cell membrane,Surface
ENSG00000198794,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000198794,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000198794,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000198794,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000198886,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000204420,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000204420,SL-0039,Cell membrane,Surface
ENSG00000204420,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000215343,SL-0191,Nucleus,Nucleus
ENSG00000215644,SL-0039,Cell membrane,Surface
ENSG00000228075,SL-0468,Chromosome,Nucleus
ENSG00000228075,SL-0086,Cytoplasm,Cytoplasm
ENSG00000231396,SL-0191,Nucleus,Nucleus
ENSG00000231396,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000239382,SL-0191,Nucleus,Nucleus
ENSG00000239382,SL-0086,Cytoplasm,Cytoplasm
ENSG00000250366,SL-0500,Extracellular vesicle membrane,Unknown
ENSG00000250366,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000255374,SL-0280,Cell projection,Cytoplasm
ENSG00000255374,SL-0162,Membrane,Cytoplasm
ENSG00000283758,SL-0162,Membrane,Cytoplasm
ENSG00000291307,SL-0191,Nucleus,Nucleus
ENSG00000291307,SL-0243,Secreted,Secreted
ENSG00000006062,SL-0086,Cytoplasm,Cytoplasm
ENSG00000047457,SL-0243,Secreted,Secreted
ENSG00000047457,SL-0039,Cell membrane,Surface
ENSG00000065526,SL-0191,Nucleus,Nucleus
ENSG00000065534,SL-0467,Cleavage furrow,Cytoplasm
ENSG00000065534,SL-0280,Cell projection,Cytoplasm
ENSG00000065534,SL-0086,Cytoplasm,Cytoplasm
ENSG00000074695,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000074695,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000074695,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000078269,SL-0516,Presynapse,Cytoplasm
ENSG00000078269,SL-0370,Membrane raft,Cytoplasm
ENSG00000078269,SL-0086,Cytoplasm,Cytoplasm
ENSG00000078269,SL-0039,Cell membrane,Surface
ENSG00000087085,SL-0191,Nucleus,Nucleus
ENSG00000087085,SL-0258,Synapse,Cytoplasm
ENSG00000087085,SL-0243,Secreted,Secreted
ENSG00000087085,SL-0039,Cell membrane,Surface
ENSG00000088538,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103343,SL-0191,Nucleus,Nucleus
ENSG00000105929,SL-0026,Basolateral cell membrane,Surface
ENSG00000105929,SL-0015,Apical cell membrane,Surface
ENSG00000108671,SL-0191,Nucleus,Nucleus
ENSG00000108671,SL-0086,Cytoplasm,Cytoplasm
ENSG00000110315,SL-0162,Membrane,Cytoplasm
ENSG00000111845,SL-0191,Nucleus,Nucleus
ENSG00000113845,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000115107,SL-0100,Endosome membrane,Surface
ENSG00000120093,SL-0191,Nucleus,Nucleus
ENSG00000123358,SL-0191,Nucleus,Nucleus
ENSG00000123358,SL-0086,Cytoplasm,Cytoplasm
ENSG00000123358,SL-0173,Mitochondrion,Cytoplasm
ENSG00000125630,SL-0191,Nucleus,Nucleus
ENSG00000125630,SL-0468,Chromosome,Nucleus
ENSG00000125743,SL-0191,Nucleus,Nucleus
ENSG00000125743,SL-0086,Cytoplasm,Cytoplasm
ENSG00000126883,SL-0191,Nucleus,Nucleus
ENSG00000128408,SL-0086,Cytoplasm,Cytoplasm
ENSG00000129128,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000129911,SL-0191,Nucleus,Nucleus
ENSG00000130734,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130734,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000130766,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130881,SL-0162,Membrane,Cytoplasm
ENSG00000131165,SL-0181,Nucleus matrix,Nucleus
ENSG00000131165,SL-0100,Endosome membrane,Surface
ENSG00000131165,SL-0086,Cytoplasm,Cytoplasm
ENSG00000132329,SL-0162,Membrane,Cytoplasm
ENSG00000133935,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000134853,SL-0280,Cell projection,Cytoplasm
ENSG00000134853,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000134853,SL-0039,Cell membrane,Surface
ENSG00000135378,SL-0039,Cell membrane,Surface
ENSG00000135378,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000135387,SL-0280,Cell projection,Cytoplasm
ENSG00000135387,SL-0086,Cytoplasm,Cytoplasm
ENSG00000136352,SL-0191,Nucleus,Nucleus
ENSG00000143614,SL-0191,Nucleus,Nucleus
ENSG00000143614,SL-0468,Chromosome,Nucleus
ENSG00000143614,SL-0186,Nucleus speckle,Nucleus
ENSG00000143630,SL-0039,Cell membrane,Surface
ENSG00000143842,SL-0191,Nucleus,Nucleus
ENSG00000143842,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144191,SL-0162,Membrane,Cytoplasm
ENSG00000144283,SL-0038,Cell junction,Cytoplasm
ENSG00000144283,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144283,SL-0039,Cell membrane,Surface
ENSG00000148290,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000151176,SL-0156,Lysosome lumen,Cytoplasm
ENSG00000156671,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000157514,SL-0086,Cytoplasm,Cytoplasm
ENSG00000160183,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000163463,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000163463,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000163602,SL-0191,Nucleus,Nucleus
ENSG00000163602,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164187,SL-0039,Cell membrane,Surface
ENSG00000164543,SL-0191,Nucleus,Nucleus
ENSG00000168264,SL-0191,Nucleus,Nucleus
ENSG00000168264,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168374,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000168374,SL-0162,Membrane,Cytoplasm
ENSG00000168743,SL-0243,Secreted,Secreted
ENSG00000170502,SL-0173,Mitochondrion,Cytoplasm
ENSG00000170561,SL-0191,Nucleus,Nucleus
ENSG00000170632,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000170632,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000172742,SL-0039,Cell membrane,Surface
ENSG00000173114,SL-0162,Membrane,Cytoplasm
ENSG00000173757,SL-0191,Nucleus,Nucleus
ENSG00000173757,SL-0086,Cytoplasm,Cytoplasm
ENSG00000174775,SL-0039,Cell membrane,Surface
ENSG00000174775,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000174775,SL-0086,Cytoplasm,Cytoplasm
ENSG00000174775,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000174775,SL-0191,Nucleus,Nucleus
ENSG00000177426,SL-0191,Nucleus,Nucleus
ENSG00000177693,SL-0039,Cell membrane,Surface
ENSG00000178665,SL-0191,Nucleus,Nucleus
ENSG00000179583,SL-0191,Nucleus,Nucleus
ENSG00000180245,SL-0162,Membrane,Cytoplasm
ENSG00000183346,SL-0280,Cell projection,Cytoplasm
ENSG00000183346,SL-0086,Cytoplasm,Cytoplasm
ENSG00000184939,SL-0191,Nucleus,Nucleus
ENSG00000186897,SL-0243,Secreted,Secreted
ENSG00000187605,SL-0191,Nucleus,Nucleus
ENSG00000187605,SL-0468,Chromosome,Nucleus
ENSG00000187605,SL-0086,Cytoplasm,Cytoplasm
ENSG00000188783,SL-0243,Secreted,Secreted
ENSG00000189037,SL-0191,Nucleus,Nucleus
ENSG00000189037,SL-0086,Cytoplasm,Cytoplasm
ENSG00000189037,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000197386,SL-0191,Nucleus,Nucleus
ENSG00000197386,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000197386,SL-0094,Early endosome,Cytoplasm
ENSG00000197386,SL-0086,Cytoplasm,Cytoplasm
ENSG00000197483,SL-0191,Nucleus,Nucleus
ENSG00000197558,SL-0243,Secreted,Secreted
ENSG00000198938,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000204694,SL-0039,Cell membrane,Surface
ENSG00000205060,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000206073,SL-0086,Cytoplasm,Cytoplasm
ENSG00000211599,SL-0243,Secreted,Secreted
ENSG00000211599,SL-0039,Cell membrane,Surface
ENSG00000211795,SL-0039,Cell membrane,Surface
ENSG00000213015,SL-0191,Nucleus,Nucleus
ENSG00000213928,SL-0191,Nucleus,Nucleus
ENSG00000213928,SL-0086,Cytoplasm,Cytoplasm
ENSG00000214212,SL-0162,Membrane,Cytoplasm
ENSG00000228567,SL-0039,Cell membrane,Surface
ENSG00000257218,SL-0173,Mitochondrion,Cytoplasm
ENSG00000282780,SL-0039,Cell membrane,Surface
ENSG00000283267,SL-0243,Secreted,Secreted
ENSG00000291309,SL-0039,Cell membrane,Surface
ENSG00000006025,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000006025,SL-0086,Cytoplasm,Cytoplasm
ENSG00000006025,SL-0039,Cell membrane,Surface
ENSG00000061273,SL-0191,Nucleus,Nucleus
ENSG00000061273,SL-0086,Cytoplasm,Cytoplasm
ENSG00000063587,SL-0191,Nucleus,Nucleus
ENSG00000075218,SL-0086,Cytoplasm,Cytoplasm
ENSG00000078098,SL-0280,Cell projection,Cytoplasm
ENSG00000078098,SL-0039,Cell membrane,Surface
ENSG00000078098,SL-0086,Cytoplasm,Cytoplasm
ENSG00000078098,SL-0243,Secreted,Secreted
ENSG00000078098,SL-0310,Cell surface,Surface
ENSG00000081803,SL-0258,Synapse,Cytoplasm
ENSG00000081803,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000085491,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000099337,SL-0162,Membrane,Cytoplasm
ENSG00000099954,SL-0191,Nucleus,Nucleus
ENSG00000104044,SL-0160,Melanosome membrane,Cytoplasm
ENSG00000105366,SL-0162,Membrane,Cytoplasm
ENSG00000108061,SL-0191,Nucleus,Nucleus
ENSG00000108061,SL-0086,Cytoplasm,Cytoplasm
ENSG00000111348,SL-0086,Cytoplasm,Cytoplasm
ENSG00000113384,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000113384,SL-0101,Endosome,Cytoplasm
ENSG00000113384,SL-0039,Cell membrane,Surface
ENSG00000113384,SL-0169,Mitochondrion intermembrane space,Cytoplasm
ENSG00000113812,SL-0191,Nucleus,Nucleus
ENSG00000113812,SL-0468,Chromosome,Nucleus
ENSG00000114124,SL-0162,Membrane,Cytoplasm
ENSG00000114573,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000114573,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115318,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115318,SL-0243,Secreted,Secreted
ENSG00000115593,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115677,SL-0191,Nucleus,Nucleus
ENSG00000115677,SL-0086,Cytoplasm,Cytoplasm
ENSG00000117592,SL-0158,Lysosome,Cytoplasm
ENSG00000117592,SL-0086,Cytoplasm,Cytoplasm
ENSG00000120937,SL-0243,Secreted,Secreted
ENSG00000124155,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000124574,SL-0026,Basolateral cell membrane,Surface
ENSG00000124574,SL-0039,Cell membrane,Surface
ENSG00000125944,SL-0191,Nucleus,Nucleus
ENSG00000125944,SL-0166,Microsome,Cytoplasm
ENSG00000128513,SL-0191,Nucleus,Nucleus
ENSG00000128513,SL-0468,Chromosome,Nucleus
ENSG00000128989,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130158,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131089,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000131089,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131711,SL-0258,Synapse,Cytoplasm
ENSG00000131711,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131844,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000133884,SL-0191,Nucleus,Nucleus
ENSG00000133884,SL-0086,Cytoplasm,Cytoplasm
ENSG00000135372,SL-0191,Nucleus,Nucleus
ENSG00000135372,SL-0469,Midbody,Cytoplasm
ENSG00000139132,SL-0280,Cell projection,Cytoplasm
ENSG00000139132,SL-0086,Cytoplasm,Cytoplasm
ENSG00000139173,SL-0039,Cell membrane,Surface
ENSG00000140650,SL-0086,Cytoplasm,Cytoplasm
ENSG00000142512,SL-0243,Secreted,Secreted
ENSG00000142512,SL-0039,Cell membrane,Surface
ENSG00000145782,SL-0221,Preautophagosomal structure membrane,Unknown
ENSG00000145782,SL-0086,Cytoplasm,Cytoplasm
ENSG00000149357,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000149357,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000150093,SL-0280,Cell projection,Cytoplasm
ENSG00000150093,SL-0039,Cell membrane,Surface
ENSG00000150093,SL-0467,Cleavage furrow,Cytoplasm
ENSG00000150093,SL-0038,Cell junction,Cytoplasm
ENSG00000150093,SL-0161,Melanosome,Cytoplasm
ENSG00000150093,SL-0232,Recycling endosome,Cytoplasm
ENSG00000158169,SL-0191,Nucleus,Nucleus
ENSG00000158169,SL-0086,Cytoplasm,Cytoplasm
ENSG00000159147,SL-0191,Nucleus,Nucleus
ENSG00000160007,SL-0086,Cytoplasm,Cytoplasm
ENSG00000160007,SL-0039,Cell membrane,Surface
ENSG00000160014,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163898,SL-0243,Secreted,Secreted
ENSG00000163898,SL-0039,Cell membrane,Surface
ENSG00000164674,SL-0147,Endomembrane system,Cytoplasm
ENSG00000165197,SL-0243,Secreted,Secreted
ENSG00000165238,SL-0086,Cytoplasm,Cytoplasm
ENSG00000165238,SL-0039,Cell membrane,Surface
ENSG00000165272,SL-0026,Basolateral cell membrane,Surface
ENSG00000165272,SL-0039,Cell membrane,Surface
ENSG00000165637,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000165637,SL-0162,Membrane,Cytoplasm
ENSG00000165879,SL-0086,Cytoplasm,Cytoplasm
ENSG00000166006,SL-0280,Cell projection,Cytoplasm
ENSG00000166006,SL-0026,Basolateral cell membrane,Surface
ENSG00000166006,SL-0222,Presynaptic cell membrane,Surface
ENSG00000166006,SL-0039,Cell membrane,Surface
ENSG00000166006,SL-0162,Membrane,Cytoplasm
ENSG00000166006,SL-0258,Synapse,Cytoplasm
ENSG00000166006,SL-0015,Apical cell membrane,Surface
ENSG00000166006,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000166634,SL-0086,Cytoplasm,Cytoplasm
ENSG00000167535,SL-0086,Cytoplasm,Cytoplasm
ENSG00000169129,SL-0086,Cytoplasm,Cytoplasm
ENSG00000174667,SL-0039,Cell membrane,Surface
ENSG00000176108,SL-0147,Endomembrane system,Cytoplasm
ENSG00000176108,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000176108,SL-0100,Endosome membrane,Surface
ENSG00000177174,SL-0039,Cell membrane,Surface
ENSG00000177463,SL-0191,Nucleus,Nucleus
ENSG00000177494,SL-0191,Nucleus,Nucleus
ENSG00000179029,SL-0280,Cell projection,Cytoplasm
ENSG00000179029,SL-0162,Membrane,Cytoplasm
ENSG00000181961,SL-0039,Cell membrane,Surface
ENSG00000183395,SL-0243,Secreted,Secreted
ENSG00000184293,SL-0039,Cell membrane,Surface
ENSG00000184731,SL-0191,Nucleus,Nucleus
ENSG00000184731,SL-0086,Cytoplasm,Cytoplasm
ENSG00000185122,SL-0191,Nucleus,Nucleus
ENSG00000185122,SL-0468,Chromosome,Nucleus
ENSG00000185122,SL-0086,Cytoplasm,Cytoplasm
ENSG00000185219,SL-0191,Nucleus,Nucleus
ENSG00000188419,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196655,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000196655,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000196655,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000197658,SL-0039,Cell membrane,Surface
ENSG00000198216,SL-0162,Membrane,Cytoplasm
